bodyparts,,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear
0,105,537.49866,466.39203,0.35302734,539.7195,465.02682,0.12219238,536.2023,454.97052,0.011779785
0,106,538.90894,465.55615,0.34936523,539.69653,465.00775,0.12286377,536.2053,454.97205,0.010368347
0,107,106.10029,186.90546,0.33789062,115.73543,181.10205,0.16638184,115.919235,180.85663,0.37158203
0,108,109.82912,188.86258,0.60302734,118.15771,182.63501,0.5986328,110.007256,178.68924,0.3684082
0,109,539.78766,465.41043,0.34960938,539.69836,465.03094,0.11669922,536.2077,454.97906,0.011070251
0,110,116.0814,195.8521,0.8569336,121.74652,187.95627,0.65527344,114.021,186.42758,0.28393555
0,111,117.65946,198.78638,0.84472656,123.41591,190.2252,0.6171875,122.977554,190.48936,0.20922852
0,112,118.239395,201.24443,0.82910156,123.801384,192.85985,0.6171875,123.43603,193.20769,0.19946289
0,113,118.00166,203.92686,0.8769531,123.17546,195.5264,0.625,123.16545,195.62119,0.17346191
0,114,117.51294,206.8031,0.8310547,122.81979,198.42694,0.64453125,122.400024,198.05127,0.17797852
0,115,116.03162,208.79022,0.83691406,121.36754,201.08545,0.62646484,121.19336,200.64398,0.14562988
0,116,115.460976,211.3469,0.86572266,119.84206,203.70844,0.49560547,120.052826,203.34213,0.13293457
0,117,113.137184,214.45285,0.8095703,117.44,206.86304,0.6347656,118.44571,206.4072,0.1430664
0,118,111.96134,218.09879,0.7973633,116.49183,210.83592,0.64404297,116.604004,210.3701,0.12573242
0,119,110.37196,221.3374,0.78515625,115.077126,214.1642,0.61621094,108.407745,213.82207,0.13549805
0,120,108.11778,224.33592,0.74121094,112.95887,217.01878,0.6772461,105.90789,214.4017,0.28881836
0,121,105.443146,226.24722,0.7495117,110.68122,220.06604,0.56152344,103.50331,215.51085,0.39990234
0,122,103.110405,230.12813,0.6479492,109.2714,223.52832,0.65478516,101.24747,217.60777,0.42651367
0,123,102.84549,233.14429,0.6323242,107.84634,226.2815,0.64941406,99.89636,220.9094,0.43920898
0,124,103.09886,235.94176,0.54248047,108.02026,229.1165,0.5595703,108.34038,230.04443,0.19018555
0,125,103.072296,238.21332,0.56933594,107.92387,231.82797,0.5288086,108.54544,231.72414,0.20324707
0,126,102.98922,240.66791,0.5996094,107.93517,233.76025,0.59228516,100.070724,230.65799,0.24804688
0,127,105.864456,243.14784,0.6586914,107.81531,236.10022,0.47387695,108.11276,236.41025,0.24047852
0,128,105.437195,246.32002,0.6616211,107.62723,239.35385,0.5136719,107.947296,239.21136,0.25048828
0,129,105.01862,249.20142,0.6074219,107.27254,242.48431,0.53466797,107.71707,242.55096,0.22290039
0,130,104.540985,252.56651,0.58740234,106.843796,245.62401,0.6088867,107.07486,245.16356,0.17736816
0,131,104.24799,255.46211,0.6538086,106.87602,248.77238,0.51123047,107.500015,248.72144,0.16491699
0,132,103.982025,257.22687,0.60546875,106.62164,250.49991,0.47729492,106.43291,250.2042,0.21276855
0,133,104.43169,258.93164,0.5571289,106.60983,252.32458,0.52197266,106.8983,252.30066,0.24938965
0,134,104.0695,260.7437,0.6196289,106.35258,253.54709,0.5053711,106.50522,253.33893,0.26245117
0,135,103.14017,263.20294,0.64990234,105.953766,255.25406,0.67333984,98.59225,253.90082,0.24267578
0,136,101.98555,264.41962,0.6308594,106.21065,256.3737,0.6455078,106.41179,255.83958,0.24255371
0,137,99.6487,264.50592,0.6713867,105.28541,257.01102,0.63623047,97.63638,254.97194,0.23291016
0,138,96.40655,263.62384,0.71777344,104.079346,255.84708,0.6064453,96.87955,251.25218,0.34570312
0,139,94.81327,262.97278,0.7895508,103.11946,254.87088,0.5786133,95.79298,249.82977,0.35009766
0,140,92.76445,261.52347,0.75439453,102.685394,255.04552,0.59521484,95.992386,249.3702,0.4104004
0,141,91.78153,258.44348,0.7314453,101.759445,253.6829,0.46191406,101.60362,253.3864,0.2956543
0,142,89.70182,254.6547,0.7324219,99.67645,252.04602,0.43188477,94.66359,246.6182,0.2800293
0,143,87.73068,253.83002,0.7597656,97.99432,250.6373,0.66015625,93.47887,244.88477,0.49121094
0,144,86.37719,253.38104,0.66552734,96.14984,249.99048,0.5395508,91.836914,245.20712,0.31201172
0,145,84.66357,253.50821,0.65527344,95.177086,250.24629,0.60839844,90.42026,245.70909,0.29345703
0,146,83.153275,252.98347,0.56689453,93.53175,249.99973,0.30932617,91.12509,245.47047,0.26904297
0,147,81.657074,252.6648,0.59228516,90.77778,252.35718,0.28344727,90.517166,245.41417,0.2331543
0,148,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
0,149,538.79193,465.72415,0.28027344,538.39667,465.56372,0.10632324,535.57275,454.5261,0.012504578
0,150,538.777,465.85925,0.3244629,539.72205,465.307,0.10308838,544.7562,460.4448,0.012969971
0,151,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
0,152,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
0,153,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
0,154,537.93823,466.2834,0.3552246,539.617,464.9908,0.09844971,535.9572,454.95374,0.018447876
0,155,88.07861,251.83348,0.6879883,94.85284,251.68634,0.26660156,97.02138,247.00833,0.124572754
0,156,91.43605,251.42711,0.7739258,99.15091,244.12042,0.14916992,101.32675,243.52405,0.15441895
0,157,97.39583,250.52179,0.6611328,105.648895,243.18016,0.22546387,105.643814,243.82397,0.29956055
0,158,539.2821,465.4521,0.3713379,539.6028,464.91315,0.11010742,535.3866,454.31287,0.019699097
0,159,539.74817,465.30737,0.35864258,539.701,464.92474,0.114990234,550.9115,462.6865,0.00995636
0,160,539.74817,465.30737,0.35864258,539.701,464.92474,0.114990234,550.9115,462.6865,0.00995636
0,161,538.0234,466.21884,0.3840332,537.6463,466.16208,0.107421875,545.0915,459.79443,0.01096344
0,162,538.0081,466.2254,0.39697266,539.5997,464.97968,0.106933594,544.48584,459.78528,0.01083374
0,163,538.008,466.22495,0.3959961,539.59906,464.98044,0.10681152,536.1489,454.97174,0.010925293
0,164,538.008,466.22495,0.3959961,539.59906,464.98044,0.10681152,536.1489,454.97174,0.010925293
0,165,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,166,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,167,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,168,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,169,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,170,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,171,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,172,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,173,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,174,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,175,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,176,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,177,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
0,178,99.78305,247.49208,0.41015625,106.19577,241.40488,0.49658203,105.5126,241.13815,0.3425293
0,179,106.55698,247.24756,0.5991211,110.00195,238.19902,0.43920898,109.84845,238.09161,0.46069336
0,180,116.021515,244.53403,0.70947266,113.858665,234.7779,0.67578125,108.40808,237.00783,0.20092773
0,181,122.1752,244.73792,0.8588867,117.25516,234.35373,0.7792969,110.508484,239.72084,0.19909668
0,182,126.38524,246.20216,0.8330078,119.96874,235.52762,0.75439453,114.295,242.64377,0.21203613
0,183,130.41495,248.50018,0.8881836,122.34798,237.68936,0.6723633,122.05528,237.79254,0.20727539
0,184,132.74054,250.195,0.9086914,124.92997,240.48601,0.69921875,120.641785,247.53394,0.32592773
0,185,134.96005,253.19861,0.88964844,127.3775,243.50946,0.68310547,122.38213,250.2734,0.42626953
0,186,137.40933,256.43042,0.91308594,129.72563,246.09856,0.7504883,124.64931,253.02216,0.6479492
0,187,139.57689,259.56448,0.9301758,131.57468,248.8617,0.7373047,126.9397,256.00742,0.6166992
0,188,141.90688,261.50848,0.91748047,133.48866,251.13664,0.6982422,129.57797,258.7726,0.5126953
0,189,146.0135,264.3901,0.8881836,136.67847,253.97034,0.68603516,133.50818,262.04675,0.39624023
0,190,150.24123,268.54132,0.9291992,141.00487,257.7713,0.75390625,137.78511,266.0622,0.45361328
0,191,154.3426,272.50818,0.8808594,145.3464,261.7355,0.7363281,141.76923,269.76727,0.27368164
0,192,157.21973,276.6275,0.88134766,148.53328,266.08865,0.72265625,144.80656,274.1657,0.3239746
0,193,159.46262,281.1062,0.8774414,152.7377,270.3286,0.7368164,148.40495,277.5047,0.3125
1,131,104.24799,255.46211,0.6538086,106.87602,248.77238,0.51123047,107.500015,248.72144,0.16491699
1,132,103.982025,257.22687,0.60546875,106.62164,250.49991,0.47729492,106.43291,250.2042,0.21276855
1,133,104.43169,258.93164,0.5571289,106.60983,252.32458,0.52197266,106.8983,252.30066,0.24938965
1,134,104.0695,260.7437,0.6196289,106.35258,253.54709,0.5053711,106.50522,253.33893,0.26245117
1,135,103.14017,263.20294,0.64990234,105.953766,255.25406,0.67333984,98.59225,253.90082,0.24267578
1,136,101.98555,264.41962,0.6308594,106.21065,256.3737,0.6455078,106.41179,255.83958,0.24255371
1,137,99.6487,264.50592,0.6713867,105.28541,257.01102,0.63623047,97.63638,254.97194,0.23291016
1,138,96.40655,263.62384,0.71777344,104.079346,255.84708,0.6064453,96.87955,251.25218,0.34570312
1,139,94.81327,262.97278,0.7895508,103.11946,254.87088,0.5786133,95.79298,249.82977,0.35009766
1,140,92.76445,261.52347,0.75439453,102.685394,255.04552,0.59521484,95.992386,249.3702,0.4104004
1,141,91.78153,258.44348,0.7314453,101.759445,253.6829,0.46191406,101.60362,253.3864,0.2956543
1,142,89.70182,254.6547,0.7324219,99.67645,252.04602,0.43188477,94.66359,246.6182,0.2800293
1,143,87.73068,253.83002,0.7597656,97.99432,250.6373,0.66015625,93.47887,244.88477,0.49121094
1,144,86.37719,253.38104,0.66552734,96.14984,249.99048,0.5395508,91.836914,245.20712,0.31201172
1,145,84.66357,253.50821,0.65527344,95.177086,250.24629,0.60839844,90.42026,245.70909,0.29345703
1,146,83.153275,252.98347,0.56689453,93.53175,249.99973,0.30932617,91.12509,245.47047,0.26904297
1,147,81.657074,252.6648,0.59228516,90.77778,252.35718,0.28344727,90.517166,245.41417,0.2331543
1,148,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
1,149,538.79193,465.72415,0.28027344,538.39667,465.56372,0.10632324,535.57275,454.5261,0.012504578
1,150,538.777,465.85925,0.3244629,539.72205,465.307,0.10308838,544.7562,460.4448,0.012969971
1,151,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
1,152,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
1,153,537.5775,466.3255,0.31640625,539.7028,465.007,0.10308838,536.2012,454.9696,0.011604309
1,154,537.93823,466.2834,0.3552246,539.617,464.9908,0.09844971,535.9572,454.95374,0.018447876
1,155,88.07861,251.83348,0.6879883,94.85284,251.68634,0.26660156,97.02138,247.00833,0.124572754
1,156,91.43605,251.42711,0.7739258,99.15091,244.12042,0.14916992,101.32675,243.52405,0.15441895
1,157,97.39583,250.52179,0.6611328,105.648895,243.18016,0.22546387,105.643814,243.82397,0.29956055
1,158,539.2821,465.4521,0.3713379,539.6028,464.91315,0.11010742,535.3866,454.31287,0.019699097
1,159,539.74817,465.30737,0.35864258,539.701,464.92474,0.114990234,550.9115,462.6865,0.00995636
1,160,539.74817,465.30737,0.35864258,539.701,464.92474,0.114990234,550.9115,462.6865,0.00995636
1,161,538.0234,466.21884,0.3840332,537.6463,466.16208,0.107421875,545.0915,459.79443,0.01096344
1,162,538.0081,466.2254,0.39697266,539.5997,464.97968,0.106933594,544.48584,459.78528,0.01083374
1,163,538.008,466.22495,0.3959961,539.59906,464.98044,0.10681152,536.1489,454.97174,0.010925293
1,164,538.008,466.22495,0.3959961,539.59906,464.98044,0.10681152,536.1489,454.97174,0.010925293
1,165,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,166,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,167,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,168,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,169,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,170,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,171,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,172,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,173,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,174,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,175,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,176,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,177,538.83264,465.63245,0.36938477,539.72644,465.03125,0.10772705,536.1959,454.97662,0.011550903
1,178,99.78305,247.49208,0.41015625,106.19577,241.40488,0.49658203,105.5126,241.13815,0.3425293
1,179,106.55698,247.24756,0.5991211,110.00195,238.19902,0.43920898,109.84845,238.09161,0.46069336
1,180,116.021515,244.53403,0.70947266,113.858665,234.7779,0.67578125,108.40808,237.00783,0.20092773
1,181,122.1752,244.73792,0.8588867,117.25516,234.35373,0.7792969,110.508484,239.72084,0.19909668
1,182,126.38524,246.20216,0.8330078,119.96874,235.52762,0.75439453,114.295,242.64377,0.21203613
1,183,130.41495,248.50018,0.8881836,122.34798,237.68936,0.6723633,122.05528,237.79254,0.20727539
1,184,132.74054,250.195,0.9086914,124.92997,240.48601,0.69921875,120.641785,247.53394,0.32592773
1,185,134.96005,253.19861,0.88964844,127.3775,243.50946,0.68310547,122.38213,250.2734,0.42626953
1,186,137.40933,256.43042,0.91308594,129.72563,246.09856,0.7504883,124.64931,253.02216,0.6479492
1,187,139.57689,259.56448,0.9301758,131.57468,248.8617,0.7373047,126.9397,256.00742,0.6166992
1,188,141.90688,261.50848,0.91748047,133.48866,251.13664,0.6982422,129.57797,258.7726,0.5126953
1,189,146.0135,264.3901,0.8881836,136.67847,253.97034,0.68603516,133.50818,262.04675,0.39624023
1,190,150.24123,268.54132,0.9291992,141.00487,257.7713,0.75390625,137.78511,266.0622,0.45361328
1,191,154.3426,272.50818,0.8808594,145.3464,261.7355,0.7363281,141.76923,269.76727,0.27368164
1,192,157.21973,276.6275,0.88134766,148.53328,266.08865,0.72265625,144.80656,274.1657,0.3239746
1,193,159.46262,281.1062,0.8774414,152.7377,270.3286,0.7368164,148.40495,277.5047,0.3125
1,194,162.74762,287.01648,0.8774414,155.73172,275.87756,0.69384766,151.25546,283.07306,0.36865234
1,195,165.74199,290.73105,0.859375,158.44362,279.8523,0.69140625,154.26892,287.2493,0.38183594
1,196,167.5539,293.69604,0.9316406,160.18573,283.3573,0.63134766,156.01459,290.48486,0.36279297
1,197,169.5838,296.2704,0.8876953,162.12439,286.07263,0.6201172,157.88397,293.5473,0.37109375
1,198,172.00098,299.80927,0.9345703,164.68073,289.2752,0.64208984,160.15039,296.47607,0.42822266
1,199,176.05887,303.71103,0.9038086,168.63818,293.0531,0.7421875,164.18634,300.99915,0.4091797
1,200,178.67062,307.78326,0.90527344,171.45914,297.29492,0.7470703,166.40945,305.0179,0.5214844
1,201,180.3482,313.4113,0.9238281,174.3935,302.27393,0.66796875,169.3675,309.64407,0.38500977
1,202,182.83986,317.80017,0.8666992,176.84384,307.10706,0.71191406,171.94135,314.17645,0.30859375
1,203,185.27649,321.72888,0.8491211,178.9965,311.88815,0.6982422,174.16931,318.6379,0.41967773
1,204,187.56885,325.88556,0.8911133,181.79897,316.19714,0.6933594,176.33105,322.70294,0.37524414
1,205,189.74905,328.48804,0.88916016,182.8977,319.3283,0.6772461,178.24927,325.92703,0.32202148
1,206,192.90152,330.3838,0.85253906,185.13332,321.19794,0.6791992,181.27705,328.1448,0.32983398
1,207,195.9459,331.54492,0.93652344,187.29553,322.6479,0.7475586,184.245,330.5095,0.26245117
1,208,200.0582,333.1061,0.9111328,191.45193,324.7804,0.76464844,188.18274,332.80432,0.2841797
1,209,204.95499,335.94855,0.89990234,195.3675,327.639,0.77685547,192.1659,335.2671,0.2854004
1,210,208.19415,338.9547,0.91845703,199.28546,330.29492,0.7729492,195.78906,338.01495,0.46655273
1,211,210.66664,343.9649,0.8852539,201.75577,334.6374,0.72021484,198.45222,341.88324,0.4309082
1,212,212.89902,347.28897,0.82373047,205.46176,339.13773,0.73339844,201.41531,346.03638,0.36401367
1,213,215.96329,352.5893,0.88623047,208.64807,343.76797,0.73876953,203.99445,350.64282,0.3852539
1,214,219.12236,356.0678,0.8803711,211.80139,348.03625,0.6435547,207.476,354.65317,0.15075684
1,215,221.05707,358.12274,0.85253906,213.70386,350.38336,0.484375,213.79907,350.02734,0.15124512
1,216,222.27954,359.93347,0.87890625,215.62015,352.49292,0.5253906,211.00848,357.70865,0.17004395
1,217,225.28815,361.56073,0.9042969,218.17746,353.89453,0.57714844,213.5736,360.44766,0.2548828
1,218,230.06056,364.86755,0.91259766,222.4356,357.10803,0.65625,218.33334,364.16284,0.24243164
1,219,234.032,368.76553,0.8588867,226.25348,360.0931,0.7011719,222.3825,366.84116,0.39282227
1,220,237.32365,372.9313,0.8769531,229.8968,364.3694,0.6723633,225.39279,370.79437,0.23999023
1,221,239.7949,376.9632,0.91064453,232.74207,369.27475,0.61035156,228.34448,375.4589,0.2163086
1,222,242.22803,382.01068,0.88427734,236.34624,374.59152,0.5917969,231.56638,380.55182,0.29760742
1,223,245.95403,385.79065,0.9277344,238.96733,379.53522,0.39331055,233.987,383.90643,0.121276855
1,224,247.58804,389.26776,0.8208008,240.43265,381.63867,0.38891602,239.58762,381.85352,0.103271484
1,225,247.73288,389.62573,0.8745117,241.69147,382.84335,0.42797852,236.52087,388.4145,0.1381836
1,226,248.68259,390.1726,0.8720703,242.53473,383.31775,0.57910156,237.96808,390.34338,0.25732422
1,227,249.35315,392.56805,0.8173828,243.58685,385.40527,0.63134766,238.48035,391.6455,0.25317383
1,228,250.2284,395.67493,0.8330078,244.94168,388.3251,0.67285156,239.45883,394.57535,0.3400879
1,229,250.86824,400.03067,0.8149414,246.82097,392.304,0.6816406,239.96713,397.722,0.3894043
1,230,252.17752,404.18207,0.80908203,248.24342,396.23682,0.6870117,241.60486,401.71136,0.47387695
1,231,252.99164,407.2788,0.83447266,249.3143,399.88077,0.5986328,242.97644,405.27472,0.38134766
1,232,253.66312,411.36505,0.83251953,250.16013,405.01923,0.36157227,245.32294,411.64978,0.14624023
1,233,253.49252,415.3503,0.7548828,250.67351,407.89365,0.32617188,244.87381,414.26007,0.20153809
1,234,253.10086,418.0793,0.73291016,250.91876,410.2613,0.14477539,251.43262,410.3919,0.1829834
1,235,253.06967,420.80582,0.6953125,245.22278,427.43433,0.1986084,245.1957,418.83005,0.29370117
1,236,253.77792,423.06378,0.7319336,246.29477,428.7982,0.15344238,246.1469,420.7114,0.24536133
1,237,255.05328,425.79874,0.73095703,254.07893,419.3899,0.1809082,247.51697,423.62128,0.25585938
1,238,255.68932,430.40146,0.67041016,255.74953,423.67523,0.38671875,248.91867,427.5213,0.23522949
1,239,255.69106,434.46713,0.4675293,256.89786,427.52457,0.4489746,249.38033,430.40176,0.33032227
1,240,252.59967,438.6847,0.4189453,256.7469,432.26605,0.3388672,256.28137,432.09808,0.27172852
1,241,251.86215,442.14206,0.3203125,256.29642,436.23877,0.25390625,256.46588,436.92398,0.21801758
1,242,252.50677,446.71863,0.5751953,255.70312,440.9213,0.2512207,247.92455,443.49124,0.17272949
1,243,254.16183,450.64667,0.5004883,248.15233,447.99023,0.23071289,248.31705,447.55222,0.19909668
1,244,256.38586,453.6789,0.67041016,250.15475,452.88556,0.12731934,249.64624,450.5124,0.17126465
1,245,538.5904,466.0217,0.39453125,536.7624,466.63168,0.09075928,538.3906,454.96353,0.01977539
1,246,538.51025,465.89008,0.34033203,538.1432,465.7286,0.093322754,537.5052,454.63385,0.10467529
1,247,537.8928,466.30872,0.38623047,537.5631,466.2428,0.094055176,537.81696,454.38336,0.16088867
