bodyparts,,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear
0,804,399.6101,182.785,0.86035156,402.36816,193.09532,0.78466797,409.53006,188.98073,0.74609375
0,805,397.212,179.93237,0.8876953,400.05298,190.07446,0.8066406,407.4134,186.53714,0.51904297
0,806,394.6363,176.95251,0.8491211,398.03802,186.44733,0.8154297,404.43365,183.1886,0.49414062
0,807,391.51678,172.68541,0.8613281,395.13077,183.19847,0.79003906,401.37585,178.84445,0.4555664
0,808,389.23544,171.36887,0.84765625,393.031,180.70105,0.7988281,399.28815,176.30649,0.4724121
0,809,387.1008,172.3062,0.8232422,391.51578,180.20627,0.78515625,398.97977,175.80624,0.6352539
0,810,388.24313,176.16318,0.6381836,391.80585,181.3247,0.79296875,398.41122,176.13412,0.42700195
0,811,390.59424,176.82333,0.7026367,393.24606,182.82034,0.7998047,399.74002,177.9503,0.34594727
0,812,391.3429,178.1457,0.7636719,393.49747,184.3581,0.7451172,399.02295,179.8696,0.20043945
0,813,391.57764,179.73196,0.77441406,394.6888,185.66351,0.7709961,400.052,181.413,0.16040039
0,814,390.8918,180.76433,0.7763672,395.31445,186.50299,0.77197266,399.5514,183.4563,0.16210938
0,815,391.99817,181.06052,0.7636719,396.46185,187.10263,0.7368164,397.8067,186.72159,0.16027832
0,816,393.12317,181.53162,0.8100586,397.1621,188.18993,0.72314453,397.4674,187.69614,0.16186523
0,817,393.61206,182.20334,0.83154297,397.86182,189.07759,0.7402344,403.98953,185.52127,0.1673584
1,846,395.39926,183.28513,0.8779297,398.88397,193.69733,0.74853516,406.8888,188.48962,0.52978516
1,847,395.71652,183.38959,0.83935547,398.9883,193.7313,0.7368164,406.87805,188.46207,0.5751953
1,848,395.75705,183.53299,0.8286133,399.4422,193.56915,0.73828125,406.5512,188.12369,0.5961914
1,849,395.2208,183.24518,0.84033203,398.90298,193.61577,0.7739258,406.6848,187.85234,0.62402344
1,850,395.10794,183.3881,0.8334961,398.82227,193.7774,0.74316406,406.50946,188.14267,0.65625
1,851,395.09546,183.38548,0.8310547,398.819,193.77379,0.7441406,406.5039,188.14044,0.65527344
1,852,395.08105,183.39073,0.828125,398.8177,193.77116,0.74316406,406.4911,188.12202,0.6538086
1,853,395.32642,183.37433,0.86376953,398.81177,193.75345,0.73779297,406.51703,188.12515,0.6464844
1,854,396.17157,183.55707,0.828125,399.591,193.72229,0.76464844,407.0108,188.07089,0.66503906
1,855,396.14993,183.57773,0.82958984,399.56146,193.74098,0.7675781,407.01837,188.04948,0.671875
1,856,395.66986,183.32774,0.84765625,399.31277,193.67365,0.7495117,406.9579,188.01971,0.6665039
1,857,395.66785,183.37367,0.8491211,399.3954,193.64494,0.7480469,406.88135,187.85782,0.66015625
1,858,395.48685,183.39664,0.88671875,398.86163,193.66881,0.7480469,406.41925,187.95262,0.6376953
1,859,395.2759,183.18582,0.8696289,398.91776,193.54364,0.7314453,406.41434,187.5531,0.65625
1,860,395.28052,183.52655,0.84277344,398.69104,193.63904,0.75341797,406.4347,187.21564,0.60302734
1,861,395.27264,183.16739,0.8535156,398.77112,193.46323,0.77783203,406.1499,187.51837,0.63720703
1,862,395.27002,183.16753,0.8647461,398.8705,193.4538,0.7416992,406.59216,187.49963,0.63378906
1,863,395.34216,183.09715,0.87353516,398.8436,193.47404,0.7753906,406.30212,187.79623,0.5600586
1,864,395.72128,182.92844,0.8569336,399.3502,193.35135,0.77783203,406.7372,188.08887,0.53027344
1,865,395.71637,183.0485,0.8574219,399.3512,193.39597,0.7836914,406.7323,188.07312,0.5336914
1,866,395.34808,183.12839,0.87890625,398.82294,193.41205,0.7661133,406.57346,188.10855,0.5136719
1,867,395.34613,183.13008,0.87890625,398.819,193.41205,0.7661133,406.57327,188.10823,0.5136719
1,868,395.15057,183.14854,0.8457031,398.79077,193.45535,0.7714844,406.55884,188.12398,0.515625
1,869,395.12598,183.27394,0.8330078,398.84427,193.60876,0.7475586,406.47372,188.14569,0.5546875
1,870,395.1342,183.27629,0.83154297,398.84427,193.60876,0.7475586,406.4803,188.1477,0.5517578
1,871,394.89273,183.35803,0.84472656,398.7875,193.61548,0.7558594,406.17944,188.15039,0.51953125
1,872,394.8667,183.31305,0.85302734,398.6996,193.71887,0.75683594,406.19257,188.1279,0.52685547
1,873,394.79742,183.30281,0.85253906,398.65955,193.91928,0.76464844,406.50357,187.96492,0.5419922
1,874,394.5678,183.15024,0.85791016,398.6965,193.91626,0.7475586,406.26453,188.06512,0.60498047
1,875,395.06857,183.09575,0.83935547,398.75928,193.86043,0.75927734,406.3061,188.44604,0.5361328
1,876,395.02542,183.1083,0.8413086,398.77307,193.84999,0.7675781,406.18994,188.24011,0.56396484
1,877,394.5819,183.06732,0.85302734,398.66898,193.87094,0.7519531,406.26288,188.32327,0.56884766
1,878,394.7699,183.06363,0.8828125,398.69885,193.81421,0.7402344,406.23282,188.18161,0.6279297
1,879,394.8283,182.90787,0.88378906,398.58237,193.86288,0.75341797,406.24356,188.16885,0.62890625
1,880,395.2011,183.16064,0.8461914,398.6123,193.81757,0.73291016,406.12103,188.38135,0.54833984
1,881,395.17682,183.43994,0.8359375,399.10196,193.91602,0.70654297,406.18927,188.5374,0.55859375
1,882,395.1742,182.52032,0.83740234,398.59265,193.57443,0.73339844,406.34576,188.11053,0.5541992
1,883,395.333,182.49571,0.8666992,398.6858,193.6166,0.7446289,406.94666,188.03836,0.59521484
1,884,395.34677,182.38843,0.8647461,398.66614,193.42155,0.7290039,406.8719,188.17877,0.5756836
1,885,395.9211,182.01852,0.85498047,399.2849,193.18867,0.7285156,407.0894,188.16397,0.5678711
1,886,399.1555,180.92912,0.8515625,400.02884,190.76181,0.75439453,406.72498,186.86789,0.49536133
1,887,402.1584,178.89902,0.859375,400.88113,187.36185,0.84472656,408.7692,186.50597,0.5761719
1,888,405.82007,176.35507,0.8535156,401.65427,184.58704,0.8334961,409.07233,184.4563,0.54248047
1,889,406.38058,174.74228,0.81347656,402.06982,182.51346,0.7841797,409.8651,182.47638,0.67578125
1,890,406.59186,171.61694,0.8574219,402.4271,179.46736,0.7841797,409.37714,179.87006,0.4020996
1,891,405.98456,168.2091,0.84765625,401.92325,177.23196,0.72802734,409.85242,177.13446,0.5644531
1,892,404.63977,164.45038,0.85498047,402.01306,173.35037,0.8457031,410.3344,173.23993,0.70751953
1,893,402.90002,160.62796,0.8676758,401.1878,169.17085,0.84765625,409.22205,169.25943,0.6899414
1,894,400.40747,157.0051,0.8442383,400.4355,165.37152,0.859375,407.71085,164.73415,0.51171875
1,895,399.02542,153.41034,0.85253906,398.83392,162.98767,0.7993164,406.10016,160.18933,0.42993164
1,896,397.33356,150.00261,0.8535156,397.54672,158.9617,0.83691406,404.59024,157.63492,0.39672852
1,897,395.56598,145.16135,0.8417969,395.53455,153.85864,0.7548828,402.80508,151.80338,0.46484375
1,898,395.10315,140.87854,0.88183594,394.69128,148.77373,0.73583984,401.70987,147.50539,0.33569336
1,899,393.77533,136.05807,0.8886719,393.9355,144.8684,0.81689453,401.1401,142.82997,0.38500977
1,900,393.24487,132.58536,0.8935547,393.08084,140.94339,0.77246094,400.87204,139.42088,0.45776367
1,901,391.79623,129.39284,0.8901367,392.11987,137.40622,0.82910156,400.45792,135.71735,0.4868164
1,902,390.83914,125.83998,0.8935547,391.88342,134.33481,0.7915039,399.03296,131.85088,0.37573242
1,903,389.73114,122.9025,0.89404297,390.72867,131.27805,0.8198242,397.80368,128.9151,0.43920898
1,904,390.04935,120.0952,0.8959961,389.7752,127.96515,0.8129883,397.19507,125.829636,0.5263672
1,905,389.23267,116.88702,0.87158203,388.7862,124.81082,0.8183594,396.169,122.592354,0.3154297
1,906,389.20032,116.40097,0.85791016,388.00217,122.70596,0.73339844,396.57947,121.67832,0.13293457
1,907,389.91748,119.9672,0.79248047,387.15118,124.314865,0.6044922,387.89444,127.44673,0.12841797
1,908,389.29425,121.75449,0.7675781,387.00314,125.84447,0.5961914,388.4829,123.58095,0.11352539
1,909,389.75,122.47478,0.7763672,387.65384,126.87776,0.6147461,396.86533,126.96031,0.12371826
1,910,390.5574,124.007614,0.75927734,388.91187,128.85236,0.5883789,398.27728,128.85982,0.19567871
1,911,390.57187,124.862015,0.81689453,388.75357,130.33583,0.5839844,398.27792,129.30621,0.17883301
1,912,391.41425,125.88015,0.7993164,387.59338,130.65474,0.609375,389.25677,128.69505,0.11230469
1,913,390.50888,125.84616,0.8027344,388.46173,130.88889,0.6352539,398.31442,129.37415,0.29296875
1,914,390.73877,123.13572,0.8852539,388.75717,129.53644,0.68115234,397.39703,127.395386,0.47998047
1,915,393.67133,120.625916,0.8222656,390.307,125.68392,0.6166992,398.8593,127.34187,0.3203125
1,916,395.95142,118.605896,0.87890625,391.4668,123.43123,0.61621094,398.85544,124.57047,0.28808594
1,917,397.43677,116.85019,0.84765625,393.034,120.78733,0.67041016,400.15454,122.12482,0.390625
1,918,399.5694,113.83544,0.79003906,394.27786,117.52091,0.69384766,401.21765,119.79679,0.5644531
1,919,400.75888,110.77893,0.8823242,395.45996,114.67297,0.6665039,402.4374,117.69455,0.5415039
1,920,400.09454,107.078865,0.8286133,395.60013,111.39582,0.62109375,402.2705,113.87438,0.44311523
2,920,400.09454,107.078865,0.8286133,395.60013,111.39582,0.62109375,402.2705,113.87438,0.44311523
2,921,399.20148,105.01221,0.84765625,394.87708,109.90628,0.5854492,401.56097,111.94931,0.30615234
2,922,397.50455,102.3801,0.8461914,393.1214,107.852905,0.7246094,401.55402,109.91121,0.47998047
2,923,395.19125,99.70932,0.80566406,392.25842,105.44092,0.7495117,400.95908,106.02011,0.42895508
2,924,393.7638,96.8082,0.8618164,391.22064,102.91608,0.73876953,399.578,103.38283,0.23242188
2,925,392.56506,93.045944,0.86865234,390.34735,100.30884,0.7285156,398.63098,99.922455,0.27124023
2,926,392.39062,91.03925,0.8808594,389.5685,96.86029,0.7260742,398.62177,96.91076,0.25317383
2,927,393.64737,92.413025,0.8178711,390.0413,97.14781,0.6879883,398.8213,97.390686,0.09490967
2,928,392.76666,94.83228,0.81933594,389.91736,100.04354,0.5473633,397.17902,99.36249,0.12445068
2,929,392.8565,94.98476,0.8442383,389.3175,99.77301,0.5620117,396.8136,99.19726,0.17321777
2,930,391.4511,93.89723,0.8100586,389.64392,99.16661,0.6533203,397.61636,99.26578,0.23095703
2,931,391.63168,93.51343,0.8300781,389.43857,98.74588,0.60546875,396.46704,97.252335,0.14294434
2,932,392.06143,93.40259,0.8334961,389.48254,99.13304,0.63720703,396.2769,97.61923,0.13500977
2,933,392.24265,94.52075,0.83935547,389.79813,100.04945,0.5698242,397.2157,98.84158,0.14916992
2,934,393.04797,95.80192,0.7836914,389.9373,100.87415,0.5239258,396.43918,101.14083,0.1081543
2,935,393.19516,97.75569,0.79248047,389.44293,103.83241,0.41992188,399.25983,107.211716,0.09881592
2,936,392.93866,98.608215,0.78466797,389.48703,103.40448,0.29736328,393.51733,101.37485,0.064086914
2,937,393.07947,98.176025,0.8359375,389.81985,103.18378,0.36645508,396.614,101.62262,0.081970215
2,938,393.3947,98.1761,0.79052734,389.72174,102.94153,0.359375,395.6073,102.00009,0.09313965
2,939,390.13724,99.43578,0.69873047,388.53778,104.56236,0.7138672,396.50034,101.9135,0.27661133
2,940,390.08054,100.56198,0.41308594,385.86627,105.98783,0.7998047,390.14764,102.08781,0.20153809
2,941,379.90457,101.8139,0.41259766,384.0353,106.44144,0.79589844,388.1306,103.14812,0.29492188
2,942,375.8686,100.65985,0.76708984,380.94504,106.98633,0.7241211,384.20007,101.53299,0.17260742
2,943,372.2062,99.65787,0.7504883,377.56085,105.30826,0.76953125,382.0071,99.47659,0.14685059
2,944,368.90125,98.07916,0.8227539,374.52435,103.4328,0.77490234,374.51147,103.01318,0.1385498
2,945,366.4771,96.10918,0.81103516,372.34344,101.83191,0.74609375,376.18503,96.687744,0.1965332
2,946,363.67822,94.643005,0.7265625,369.43735,100.330185,0.7783203,374.20782,94.299774,0.31201172
2,947,361.92456,93.39849,0.66796875,367.44537,98.97662,0.7753906,372.11252,93.4496,0.27441406
2,948,358.86212,93.106476,0.76464844,365.28513,98.436035,0.80615234,369.8676,91.74127,0.4177246
2,949,358.6233,93.65583,0.76220703,364.3438,98.271194,0.7763672,367.25836,91.15106,0.3083496
2,950,357.1854,95.955635,0.66552734,363.2658,99.13742,0.79248047,365.64923,92.26108,0.31201172
2,951,355.40863,95.245255,0.7158203,361.52295,98.54797,0.81152344,363.9934,91.60315,0.31982422
2,952,352.7682,93.94661,0.7265625,359.09784,97.86084,0.82177734,362.1415,90.53937,0.36499023
2,953,350.95245,92.46594,0.78222656,357.87262,96.94241,0.78515625,361.63263,89.79248,0.38305664
2,954,348.731,91.47716,0.8105469,354.626,96.27103,0.8515625,358.9175,89.44504,0.39697266
2,955,346.67386,90.61555,0.7919922,352.93655,95.52515,0.78271484,356.6468,88.60785,0.38452148
2,956,342.66217,90.036255,0.828125,348.74335,95.4055,0.7763672,352.78088,87.49271,0.38061523
2,957,338.9834,89.75917,0.74609375,345.47952,94.30368,0.75,347.88934,86.6816,0.35375977
2,958,335.32202,89.81607,0.7758789,341.85696,93.02899,0.7495117,344.05585,85.97351,0.36108398
2,959,331.32642,89.75346,0.81152344,338.84158,93.02228,0.79296875,340.69897,85.060974,0.42822266
2,960,327.77222,88.21619,0.7680664,334.5116,92.06659,0.8256836,336.79095,84.10797,0.37353516
2,961,323.2406,87.28519,0.7685547,330.37762,90.3056,0.77197266,331.4999,83.26277,0.32836914
2,962,318.81186,86.94718,0.7583008,325.36746,89.99742,0.7504883,326.86942,82.29385,0.28515625
2,963,315.40234,87.391594,0.7861328,322.55774,90.12863,0.7890625,323.4088,82.51993,0.34545898
2,964,311.97906,86.15416,0.7597656,318.81757,89.254364,0.8413086,319.66382,82.770996,0.2854004
2,965,308.93585,83.9592,0.68359375,314.80972,88.499405,0.7324219,317.3883,81.226845,0.20581055
2,966,306.9597,80.276306,0.79052734,311.48688,86.764824,0.71435547,316.1864,80.25128,0.17773438
2,967,304.61124,77.91343,0.8378906,310.08768,84.16549,0.7734375,314.14664,78.38735,0.2364502
2,968,300.6755,75.155014,0.7910156,306.12338,81.33235,0.7675781,310.56717,75.97276,0.23632812
2,969,297.60687,73.38364,0.7939453,302.89832,79.1258,0.78466797,305.75732,72.37703,0.21044922
2,970,293.39136,74.549774,0.7397461,299.68304,78.94844,0.6933594,301.31827,71.451126,0.23071289
2,971,290.59674,75.32684,0.7426758,297.01538,79.8692,0.7495117,298.7592,72.50542,0.36108398
2,972,288.02344,75.660095,0.7871094,293.88757,80.15424,0.81152344,296.68823,72.89222,0.40966797
2,973,287.09528,74.256165,0.8051758,293.01617,79.46509,0.8232422,295.98743,72.326904,0.3618164
2,974,289.6127,70.60635,0.7729492,293.4605,76.69253,0.8466797,296.75653,72.921974,0.35839844
2,975,291.42355,67.932884,0.88916016,292.25308,74.96274,0.75683594,299.01367,70.97557,0.30249023
2,976,291.37958,65.05334,0.86376953,292.14297,72.40927,0.796875,298.75504,68.46592,0.3779297
2,977,290.99133,62.976227,0.8886719,291.0193,69.84506,0.7753906,297.96524,66.52255,0.359375
2,978,289.11646,60.309147,0.87841797,289.53174,67.2413,0.74609375,296.6396,64.102715,0.4399414
2,979,287.0784,58.049606,0.89404297,287.5091,64.82944,0.74316406,294.656,61.574368,0.25683594
2,980,284.15897,55.472294,0.9145508,285.70703,63.1243,0.7836914,292.3445,59.878815,0.30297852
2,981,281.45438,53.62825,0.8823242,282.3733,61.07891,0.7866211,289.06677,57.496944,0.22875977
2,982,277.61948,51.029766,0.8261719,280.43988,58.68844,0.8051758,286.05328,54.8264,0.27856445
2,983,274.16183,48.4628,0.8540039,277.11942,55.773083,0.80859375,283.3697,52.18463,0.32763672
2,984,270.81244,44.588852,0.86572266,273.57712,51.77328,0.7871094,279.9417,48.19638,0.2512207
2,985,268.16852,41.560852,0.7885742,270.74118,48.016907,0.7602539,277.6599,44.18396,0.13769531
2,986,264.8041,38.661407,0.8256836,266.96545,45.385975,0.77490234,274.5263,41.55699,0.21313477
2,987,262.91827,36.44889,0.82666016,264.49112,43.23166,0.7817383,271.20212,39.20603,0.4169922
2,988,259.5201,34.640465,0.80322266,262.80133,41.39448,0.7988281,268.70685,36.217003,0.43725586
2,989,257.0795,32.591064,0.80029297,260.1515,39.21245,0.7626953,265.78827,34.6556,0.47875977
2,990,254.92781,30.457645,0.8442383,257.8869,37.436623,0.79248047,263.6795,33.09205,0.45214844
2,991,253.65909,29.504456,0.77490234,256.88284,36.115936,0.7739258,262.65985,31.941422,0.40625
2,992,251.99368,29.379723,0.78271484,255.30505,35.135605,0.7573242,261.60852,31.640411,0.37573242
2,993,250.44897,28.231369,0.8154297,253.38898,34.50598,0.7553711,259.53937,30.884857,0.30200195
2,994,249.08786,26.920174,0.87353516,252.10841,33.561066,0.7324219,257.8704,28.879517,0.3137207
3,1960,553.7684,458.27258,0.25854492,535.993,473.10086,0.46313477,540.47284,466.58823,0.114746094
3,1961,553.77014,458.27332,0.25805664,535.993,473.10355,0.46191406,540.4752,466.5928,0.11444092
3,1962,554.4381,458.33932,0.22521973,535.81134,473.1316,0.46240234,540.2276,466.68054,0.12609863
3,1963,553.76855,458.27142,0.25878906,535.9918,473.10333,0.46166992,540.47205,466.59433,0.11383057
3,1964,554.4381,458.33932,0.22521973,535.81134,473.1316,0.46240234,540.2276,466.68054,0.12609863
3,1965,554.4381,458.33932,0.22521973,535.81134,473.1316,0.46240234,540.2276,466.68054,0.12609863
3,1966,554.4381,458.33932,0.22521973,535.81134,473.1316,0.46240234,540.2276,466.68054,0.12609863
3,1967,554.4381,458.33932,0.22521973,535.81134,473.1316,0.46240234,540.2276,466.68054,0.12609863
3,1968,553.76855,458.27142,0.25878906,535.9918,473.10333,0.46166992,540.47205,466.59433,0.11383057
3,1969,553.76935,458.27332,0.25854492,535.9922,473.10278,0.4621582,540.47284,466.5951,0.1138916
3,1970,553.76935,458.27332,0.25854492,535.9922,473.10278,0.4621582,540.47284,466.5951,0.1138916
3,1971,553.76935,458.27332,0.25854492,535.9922,473.10278,0.4621582,540.47284,466.5951,0.1138916
3,1972,553.76935,458.27332,0.25854492,535.9922,473.10278,0.4621582,540.47284,466.5951,0.1138916
3,1973,553.76935,458.27332,0.25854492,535.9922,473.10278,0.4621582,540.47284,466.5951,0.1138916
3,1974,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1975,553.76917,458.2722,0.25854492,535.9922,473.1026,0.4621582,540.47205,466.5951,0.11383057
3,1976,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1977,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1978,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1979,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1980,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1981,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1982,554.4381,458.3401,0.22521973,535.8117,473.13312,0.4621582,540.2276,466.6813,0.12585449
3,1983,553.76917,458.2722,0.25854492,535.9922,473.1026,0.4621582,540.47205,466.5951,0.11383057
3,1984,553.76917,458.2722,0.25854492,535.9922,473.1026,0.4621582,540.47205,466.5951,0.11383057
3,1985,553.768,458.27716,0.25732422,535.99585,473.10413,0.46166992,540.47205,466.59814,0.113220215
3,1986,238.19305,217.33698,0.6459961,242.80067,212.36792,0.6352539,236.27051,212.19269,0.4008789
3,1987,237.63536,218.00403,0.7441406,243.56042,211.89618,0.64453125,235.67471,211.54942,0.5698242
3,1988,238.37265,217.36115,0.71777344,243.19153,211.55307,0.65966797,235.89276,211.36761,0.5097656
3,1989,237.8503,216.7678,0.7626953,243.52332,211.54245,0.6586914,235.78496,211.18417,0.40527344
3,1990,238.03879,216.53464,0.7578125,243.41956,211.23181,0.69140625,236.20325,210.9404,0.45410156
3,1991,238.32005,216.66455,0.74316406,243.26624,211.17798,0.66064453,235.90814,211.11096,0.41088867
3,1992,238.20438,217.83723,0.63183594,243.67426,211.16788,0.6958008,235.79016,211.70615,0.4182129
3,1993,242.17184,220.27728,0.7573242,244.59033,210.71118,0.75341797,236.8681,214.29803,0.52783203
3,1994,248.1656,220.69968,0.75439453,246.46207,209.58751,0.7060547,239.40323,215.64972,0.4267578
3,1995,250.06862,221.52963,0.7885742,248.18184,209.97546,0.6738281,240.54108,215.32549,0.49487305
3,1996,251.44106,221.35783,0.78808594,248.79913,209.78323,0.6640625,240.5743,215.54315,0.48046875
3,1997,252.26161,222.30191,0.85009766,249.27106,210.36935,0.6225586,241.44194,215.38182,0.56396484
3,1998,253.29813,222.15985,0.8857422,250.22136,210.41875,0.6381836,242.4696,216.32698,0.5493164
3,1999,254.47517,221.93736,0.8911133,250.55664,210.68178,0.6767578,242.64359,216.67227,0.4736328
3,2000,254.6485,222.2716,0.875,250.79155,210.85925,0.6791992,243.41411,217.01617,0.50146484
